GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Alcohol Fuel Percentage(%),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(km/h),Barometer (on Android device)(mb),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Commanded Equivalence Ratio(lambda),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Ethanol Fuel %(%),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel Level (From Engine ECU)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Sep 29 06:40:42 GMT-03:00 2022,29-Sep-2022 06:40:44.672,-35.21979096412211,-5.820063139660715,4.070828437805176,8.0,39.197984791102954,107.25220489501953,-0.23,7.16,6.55,-0,20.78,0.28,-0.11,0.24,0.17,28.63,13.73,14.7,20,99,12.06,1010.86,14.5,588.2,1,99.33,371,0,62,8.08,68.24,58.04,1653,20,2.08,5.2,25.49,-4.69,-1.56,-3.12,-,0.04,8,39.2,107.25,-5.82,-35.22,22,3.75,10.83,31,3.27,6.01,16.63,14.24,9.23,16.98,0.38,0.82,10.98,383,14.65,17,21.57,17,46.89,6.01,16.63,16.98,0.15,46.56,38.17,8.39,-6.26,14.26,14.4,46
Thu Sep 29 06:40:43 GMT-03:00 2022,29-Sep-2022 06:40:45.670,-35.219754981513674,-5.820074775168458,4.918140411376953,8.0,39.57380840888806,109.21961212158203,-1.3,7.42,6.12,-0,19.61,0.27,-0.07,0.07,0.28,25.88,13.33,14.7,20,99,12.27,1010.84,14.5,591.2,1,99.33,371,0,62,5.51,63.14,50.59,1653,20,2.08,5.2,25.49,-4.69,5.47,4.69,-,0.04,8,39.57,109.22,-5.82,-35.22,24,5.35,7.39,31,3.27,6.01,16.63,14.24,9.23,16.98,0.44,0.81,9.8,384,17.71,20,20,19.5,31.84,6.01,16.63,16.98,0.16,47.56,39.17,8.39,-6.26,14.26,14.5,46
Thu Sep 29 06:40:44 GMT-03:00 2022,29-Sep-2022 06:40:46.672,-35.21969414646359,-5.820100310609495,6.603596210479736,8.0,39.43304479758711,110.81655883789062,0.31,5.61,6.81,-0.09,18.82,0.08,-0.3,-0.02,0.07,24.71,12.55,14.7,20,99,12.53,1010.83,14.5,591.2,1,98.08,371,0,62,4.48,56.86,48.63,1615.5,20,2.16,4.56,25.49,-4.69,3.91,2.34,-,0.04,8,39.43,110.82,-5.82,-35.22,24,4.29,6.01,31,4.38,5.97,16.75,12.49,12.38,16.86,0.75,0.8,9.02,385,23.77,22,19.22,20,26.48,5.97,16.75,16.86,0.16,48.5,40.11,8.39,-7.31,14.26,14.5,46
Thu Sep 29 06:40:45 GMT-03:00 2022,29-Sep-2022 06:40:47.673,-35.21963209169753,-5.82012763030846,7.088174343109131,6.0,39.43051193702933,111.12312316894531,-2.96,2.84,7.88,-0.09,17.25,-0.19,-0.02,0.05,-0.31,25.1,12.16,14.7,20,99,12.87,1010.77,14.5,591.2,1,97.38,371,0,62,9.95,52.94,42.35,1608,20,2.23,4.11,25.49,-4.69,-3.91,-5.47,-,0.04,6,39.43,111.12,-5.82,-35.22,23,2.23,13.34,31,5.36,5.95,16.8,11.24,15.13,16.82,0.62,0.79,7.45,385,25.52,26,18.04,21,59.09,5.95,16.8,16.82,0.17,49.57,41.17,8.39,-7.88,14.26,14.5,46
Thu Sep 29 06:40:46 GMT-03:00 2022,29-Sep-2022 06:40:48.672,-35.21956256136351,-5.820153704574485,7.367494583129883,6.0,39.353141183518424,111.20327758789062,-2.71,8.89,8.63,0.3,17.25,-0.1,0.18,-0.14,-0.03,25.1,12.16,14.7,20,99,13.18,1010.77,14.5,598.5,1,95.63,371,0,62,9.95,45.49,42.35,1494.5,20,2.28,3,25.1,-5.47,-1.56,0,-,0.04,6,39.35,111.2,-5.82,-35.22,23,0.52,13.34,31,8.65,6.02,16.61,8.22,24.45,17.01,0.24,0.8,6.27,386,26.52,25,16.86,21.5,59.09,6.02,16.61,17.01,0.18,50.38,41.99,8.39,-9.63,14.18,14.5,43
Thu Sep 29 06:40:47 GMT-03:00 2022,29-Sep-2022 06:40:49.671,-35.21949673715374,-5.8201805293622755,7.523238658905029,6.0,39.62289859645559,111.58031463623047,-0.86,5.62,7.07,-0.07,16.08,0.2,0.07,0.09,0.19,22.35,11.37,14.7,20,99,13.49,1010.78,14.5,598.5,1,96.72,371,0,62,2.1,37.65,34.12,1387,20,2.33,2.38,25.1,-6.25,-7.81,-8.59,-,0.04,6,39.62,111.58,-5.82,-35.22,24,0.52,2.82,31,10.49,6.13,16.31,6.52,29.64,17.32,0.81,0.81,6.27,388,27.08,26,15.29,21.5,14.47,6.13,16.31,17.32,0.19,51.47,43.08,8.39,-10.35,14.22,14.5,39
Thu Sep 29 06:40:48 GMT-03:00 2022,29-Sep-2022 06:40:50.672,-35.21943201773196,-5.82020546757567,7.464930534362793,6.0,39.36417905367335,111.61994934082031,-0.06,4.99,8.12,-0.02,14.9,0.16,-0.19,0.02,0.17,21.57,10.98,14.7,20,99,13.79,1010.76,14.5,600.2,1,98.47,371,0,62,2.1,33.73,29.8,1309,20,2.36,2.01,25.1,-6.25,-12.5,-14.06,-,0.04,6,39.36,111.62,-5.82,-35.22,23,1.08,2.82,31,12.96,6.29,15.89,5.49,36.61,17.78,0.6,0.85,4.71,389,26.87,26,14.9,22.5,14.47,6.29,15.89,17.78,0.19,52.51,44.12,8.39,-10.73,14.22,14.5,36
Thu Sep 29 06:40:49 GMT-03:00 2022,29-Sep-2022 06:40:51.672,-35.21936673418786,-5.820229153037491,7.504571437835693,6.0,39.42434050688847,111.10035705566406,-0.69,3.7,6.31,-0.24,14.12,-0.19,-0.19,0.02,-0.3,20.78,10.59,14.7,20,99,14.07,1010.75,14.5,600.2,1,102.66,371,0,63,2.1,29.02,27.06,1252,20,2.39,1.64,25.49,-6.25,-9.38,-7.81,-,0.04,6,39.42,111.1,-5.82,-35.22,23,1.02,2.82,31,15.84,6.51,15.35,4.49,44.76,18.4,0.11,0.85,4.31,390,27.02,26,14.12,24,14.47,6.51,15.35,18.4,0.2,53.53,45.14,8.39,-11.24,14.26,14.4,32
Thu Sep 29 06:40:50 GMT-03:00 2022,29-Sep-2022 06:40:52.673,-35.21930269872723,-5.820250642617459,7.331689357757568,6.0,39.49386933439936,110.70978546142578,-0.67,6.07,6.39,-0.09,13.73,0.08,-0.18,0.02,0.07,20.78,10.59,14.7,20,99,14.32,1010.71,14.5,601.7,1,106.28,371,0,63,-,29.02,24.31,1238.5,20,2.43,1.87,25.49,-7.03,-9.38,-7.81,-,0.04,6,39.49,110.71,-5.82,-35.22,23,1.39,-,31,13.87,6.68,14.97,5.13,39.17,18.88,0.11,0.86,3.92,391,26.39,25,14.12,24,-,6.68,14.97,18.88,0.21,54.53,46.14,8.39,-10.6,14.26,14.5,31
Thu Sep 29 06:40:51 GMT-03:00 2022,29-Sep-2022 06:40:53.672,-35.21923707257357,-5.820272596098263,7.172269821166992,6.0,39.417628260039855,110.56031799316406,-0.34,7.23,7.31,0.06,14.51,-0.18,-0.17,-0.2,-0.09,20.39,10.59,14.7,20,99,14.32,1010.72,14.5,602.2,1,109.01,371,0,63,-,32.55,27.45,1243.5,20,2.46,1.87,25.49,-6.25,-8.59,-7.81,-,0.04,6,39.42,110.56,-5.82,-35.22,23,1.39,-,31,13.33,6.83,14.64,5.13,37.67,19.29,0.06,0.83,4.31,392,25.82,25,14.9,21.5,-,6.83,14.64,19.29,0.21,55.55,47.15,8.39,-10.56,14.16,14.4,30
Thu Sep 29 06:40:52 GMT-03:00 2022,29-Sep-2022 06:40:54.673,-35.21917786494619,-5.8202931222662375,6.826525688171387,6.0,39.63980574218406,110.72125244140625,-2.43,4.59,7.99,-0.02,14.12,-0.09,0.02,-0.08,-0.04,14.9,7.45,14.7,20,99,14.53,1010.76,14.5,602.2,1,109.01,371,0,63,-,32.55,27.45,1243.5,20,2.46,1.87,25.88,-6.25,-3.91,-3.12,-,0.04,6,39.64,110.72,-5.82,-35.22,24,1.82,-,31,13.33,6.83,14.64,5.13,37.67,19.29,0.08,0.82,4.31,393,24.58,24,14.9,15.5,-,6.83,14.64,19.29,0.22,56.54,48.15,8.39,-10.56,14.26,14.4,30
Thu Sep 29 06:40:53 GMT-03:00 2022,29-Sep-2022 06:40:55.672,-35.2191227712293,-5.820314400523115,6.496901035308838,6.0,39.77751298779458,111.22834777832031,-1.01,4.21,8.58,-0.01,13.33,0.13,-0.18,0,0.14,14.9,7.45,14.7,20,99,14.7,1010.75,14.5,602.9,1,113.14,371,0,63,-,30.59,23.14,1201,20,2.49,1.57,25.88,-7.81,1.56,-0.78,-,0.04,6,39.78,111.23,-5.82,-35.22,23,2.58,-,31,15.27,7.01,14.26,4.3,43.14,19.81,0.83,0.81,3.14,393,23.39,22,13.73,1.5,-,7.01,14.26,19.81,0.22,57.55,49.16,8.39,-11.21,14.2,14.4,28
Thu Sep 29 06:40:54 GMT-03:00 2022,29-Sep-2022 06:40:56.672,-35.21907532755017,-5.820332214393273,5.608425617218018,6.0,39.741723413735116,111.15117645263672,-1.46,5.46,10.21,0.2,13.33,-0.03,-0.13,-0.23,0.08,14.9,7.45,14.7,20,99,14.79,1010.75,14.5,602.9,1,116.18,371,0,63,-,29.02,25.1,926,20,2.52,1.35,25.88,-7.81,-3.91,-4.69,-,0.04,6,39.74,111.15,-5.82,-35.22,24,4.39,-,31,16.31,7.21,13.87,3.69,46.08,20.37,0.82,0.8,3.53,394,20.19,19,13.73,6,-,7.21,13.87,20.37,0.23,58.52,50.13,8.39,-11.58,14.18,14.4,26
Thu Sep 29 06:40:55 GMT-03:00 2022,29-Sep-2022 06:40:57.671,-35.21904546154028,-5.82034384501978,4.074892044067383,6.0,39.545289370251965,111.04424285888672,-1.78,3.13,8.3,-0.07,13.33,-0.06,-0.11,-0.13,0,14.9,7.45,14.7,20,99,14.75,1010.78,14.5,602.8,1,121.26,371,0,63,-,30.59,25.1,906,20,2.54,1.36,26.27,-7.81,-4.69,-4.69,-,0.04,6,39.55,111.04,-5.82,-35.22,25,7.19,-,31,13.98,7.35,13.6,3.72,39.48,20.77,0.09,0.79,3.53,395,14.67,13,13.73,7.5,-,7.35,13.6,20.77,0.23,59.56,51.16,8.39,-10.68,14.2,14.4,26
Thu Sep 29 06:40:56 GMT-03:00 2022,29-Sep-2022 06:40:58.672,-35.219024988644904,-5.820351196643653,2.386796236038208,4.0,39.51797362888422,111.5179214477539,-0.93,4.87,8.6,0.02,13.33,0.06,-0.14,-0.04,0.1,14.9,7.45,14.7,20,99,14.55,1010.77,14.5,602.8,1,129.17,371,0,63,-,24.71,23.14,921.5,20,2.56,1.13,27.45,-7.81,-0.78,0,-,0.04,4,39.52,111.52,-5.82,-35.22,25,3.59,-,32,11.55,7.44,13.44,3.08,32.62,21.01,0.09,0.79,3.53,397,8.59,5,14.12,18,-,7.44,13.44,21.01,0.23,60.56,52.17,8.39,-11.27,14.26,14.4,25
Thu Sep 29 06:40:57 GMT-03:00 2022,29-Sep-2022 06:40:59.669,-35.21901364763799,-5.820355688315978,1.2524333000183105,4.0,39.51313006406723,111.15933990478516,-1.09,4.81,8.7,0.03,13.33,0,-0.09,-0.1,0.07,14.9,7.45,14.7,20,99,14.3,1010.78,14.5,602.5,1,130.67,371,0,63,-,32.94,27.45,832,20,2.59,1.3,27.45,-7.81,3.12,0,-,0.04,4,39.51,111.16,-5.82,-35.22,27,2.51,-,32,3.85,7.37,13.58,3.55,10.89,20.81,0.09,0.79,3.14,398,4.51,2,13.33,3.5,-,7.37,13.58,20.81,0.23,61.54,53.15,8.39,-10.82,14.2,14.4,25
Thu Sep 29 06:40:58 GMT-03:00 2022,29-Sep-2022 06:41:00.669,-35.21900996446835,-5.820356784359765,0.3868508040904999,4.0,39.80387257014189,111.23485565185547,-0.94,5.56,8.16,0.02,12.94,0,-0.11,-0.02,0.02,14.9,7.45,14.7,20,99,14.02,1010.78,14.5,602.5,1,147.9,371,0,63,-,32.94,26.27,760,20,2.61,1.09,31.37,-8.59,3.12,3.91,-,0.04,4,39.8,111.23,-5.82,-35.22,27,1.39,-,32,1.84,7.26,13.78,2.97,5.2,20.5,0.12,0.77,3.14,399,1.39,0,13.33,3.5,-,7.26,13.78,20.5,0.23,62.54,54.11,8.44,-11.09,14.2,14.4,24
Thu Sep 29 06:40:59 GMT-03:00 2022,29-Sep-2022 06:41:01.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.89577360997398,111.23485565185547,-1.09,5.54,8.15,0.02,12.94,0.01,-0.11,-0.01,0.02,14.9,7.45,14.7,20,99,14.02,1010.78,14.5,602.1,1,147.9,371,0,63,-,30.98,25.49,760,20,2.61,1.09,31.37,-8.59,4.69,4.69,-,0.04,4,39.9,111.23,-5.82,-35.22,27,1.39,-,32,1.84,7.26,13.78,2.97,5.2,20.5,0.81,0.77,3.14,399,0,0,13.33,7.5,-,7.26,13.78,20.5,0.23,63.53,54.11,9.42,-11.09,14.26,14.4,24
Thu Sep 29 06:41:00 GMT-03:00 2022,29-Sep-2022 06:41:02.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.77503805626765,111.23485565185547,-1.07,5.39,7.96,-0,12.94,0,-0.09,0,0,14.9,7.45,14.7,20,99,13.75,1010.79,14.5,601.8,1,151.19,371,0,63,-,30.59,25.49,760,20,2.63,1.1,32.55,-8.59,2.34,2.34,-,0.05,4,39.78,111.23,-5.82,-35.22,27,0,-,32,0,7.25,13.79,3.02,0,20.48,0.09,0.76,3.14,400,0,0,13.33,6,-,7.25,13.79,20.48,0.23,64.56,54.11,10.45,-10.71,14.26,14.5,25
Thu Sep 29 06:41:01 GMT-03:00 2022,29-Sep-2022 06:41:03.673,-35.21900996446835,-5.820356784359765,0.0,4.0,39.7774717869019,111.23485565185547,-1.05,5.57,8.14,0.02,12.94,0,-0.09,-0.01,0.01,14.9,7.45,14.7,20,99,13.49,1010.79,14.5,601.8,1,151.05,371,0,63,-,30.59,25.49,771,20,2.65,1.14,32.55,-8.59,5.47,5.47,-,0.05,4,39.78,111.23,-5.82,-35.22,27,0,-,32,0,7.24,13.8,3.11,0,20.46,0.09,0.76,3.14,401,0,0,13.33,4.5,-,7.24,13.8,20.46,0.23,65.52,54.11,11.42,-10.59,14.16,14.4,25
Thu Sep 29 06:41:02 GMT-03:00 2022,29-Sep-2022 06:41:04.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.57691097554874,111.23485565185547,-1.06,5.47,8.04,0.01,12.94,0,-0.1,-0.02,0.02,14.9,7.45,14.7,20,99,13.24,1010.77,14.5,601.8,1,152.74,371,0,63,-,31.76,25.88,806,20,2.67,1.18,32.94,-8.59,7.81,7.81,-,0.05,4,39.58,111.23,-5.82,-35.22,26,0,-,32,0,7.24,13.82,3.24,0,20.45,0.83,0.76,3.14,403,0,0,13.73,0,-,7.24,13.82,20.45,0.23,66.54,54.11,12.44,-10.49,14.2,14.4,26
Thu Sep 29 06:41:03 GMT-03:00 2022,29-Sep-2022 06:41:05.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.41599884824772,111.23485565185547,-0.96,5.56,8.12,0.02,13.33,0,-0.11,-0.02,0.02,14.9,7.45,14.7,20,99,13,1010.77,14.5,601.1,1,152.6,371,0,63,-,40.39,27.84,774.5,20,2.71,1.66,32.94,-7.81,4.69,7.81,-,0.05,4,39.42,111.23,-5.82,-35.22,26,0,-,32,0,7.23,13.83,4.55,0,20.43,0.83,0.76,3.14,404,0,0,13.73,0,-,7.23,13.83,20.43,0.23,67.53,54.11,13.42,-9.11,14.2,14.4,28
Thu Sep 29 06:41:04 GMT-03:00 2022,29-Sep-2022 06:41:06.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.35898240947743,111.23485565185547,-1.02,5.55,8.17,0.02,13.73,0,-0.11,-0.03,0.01,14.9,7.45,14.7,20,99,12.77,1010.73,14.5,601.1,1,152.47,371,0,63,-,40,32.55,786.5,20,2.74,1.52,32.94,-7.03,4.69,3.12,-,0.05,4,39.36,111.23,-5.82,-35.22,28,0,-,32,0,7.23,13.84,4.16,0,20.41,0.82,0.75,3.92,405,0,0,14.12,2,-,7.23,13.84,20.41,0.23,68.56,54.11,14.45,-9.37,14.16,14.4,30
Thu Sep 29 06:41:05 GMT-03:00 2022,29-Sep-2022 06:41:07.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.32250856615016,111.23485565185547,-0.97,5.52,8.14,0.02,13.73,0,-0.1,-0.01,0,14.9,7.45,14.7,20,99,12.77,1010.82,14.5,600.6,1,152.47,371,0,63,-,40,32.94,786.5,20,2.74,1.52,32.94,-7.03,0,0,-,0.05,4,39.32,111.23,-5.82,-35.22,27,0,-,32,0,7.23,13.84,4.16,0,20.41,0.72,0.75,3.92,406,0,0,14.12,3,-,7.23,13.84,20.41,0.23,69.54,54.11,15.44,-9.37,14.18,14.4,30
Thu Sep 29 06:41:06 GMT-03:00 2022,29-Sep-2022 06:41:08.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.14619134836776,111.23485565185547,-0.88,5.56,8.16,0.02,13.73,0,-0.11,-0.02,0.02,14.9,7.45,14.7,20,99,12.54,1010.77,14.5,600.3,1,152.34,371,0,63,-,39.61,32.94,803.5,20,2.77,1.5,32.94,-7.03,-0.78,0,-,0.05,4,39.15,111.23,-5.82,-35.22,27,0,-,32,0,7.22,13.85,4.11,0,20.39,0.11,0.75,3.92,406,0,0,14.12,3.5,-,7.22,13.85,20.39,0.23,70.54,54.11,16.43,-9.51,14.18,14.4,31
Thu Sep 29 06:41:07 GMT-03:00 2022,29-Sep-2022 06:41:09.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.11891486219569,111.23485565185547,-0.96,5.57,8.11,0.02,13.73,0.01,-0.11,-0.02,0.03,14.9,7.45,14.7,20,99,12.33,1010.78,14.5,600.2,1,152.21,371,0,63,-,38.82,32.94,812.5,20,2.79,1.5,32.94,-7.03,2.34,2.34,-,0.05,4,39.12,111.23,-5.82,-35.22,26,0,-,32,0,7.21,13.86,4.11,0,20.38,0.8,0.74,3.92,407,0,0,14.12,3.5,-,7.21,13.86,20.38,0.23,71.56,54.11,17.46,-9.62,14.14,14.4,31
Thu Sep 29 06:41:08 GMT-03:00 2022,29-Sep-2022 06:41:10.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.02622948928537,111.23485565185547,-1.05,5.5,8.18,0.02,13.73,0,-0.1,-0.02,0.02,14.9,7.45,14.7,20,99,12.12,1010.79,14.5,600.2,1,152.09,371,0,63,-,39.22,32.55,786,20,2.82,1.49,32.94,-7.03,-0.78,-0.78,-,0.05,4,39.03,111.23,-5.82,-35.22,28,0,-,32,0,7.21,13.87,4.08,0,20.36,0.83,0.74,3.53,409,0,0,14.12,3,-,7.21,13.87,20.36,0.23,72.53,54.11,18.42,-9.7,14.14,14.4,32
Thu Sep 29 06:41:09 GMT-03:00 2022,29-Sep-2022 06:41:11.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.050764612141236,111.23485565185547,-1.01,5.51,8.13,0.02,13.73,0,-0.11,-0.02,0.01,14.9,7.45,14.7,20,99,11.92,1010.79,14.5,600.2,1,151.96,371,0,63,-,39.61,32.55,779,20,2.85,1.49,32.94,-7.81,-3.91,-0.78,-,0.05,4,39.05,111.23,-5.82,-35.22,26,0,-,32,0,7.2,13.88,4.08,0,20.35,0.83,0.74,3.53,410,0,0,14.12,3,-,7.2,13.88,20.35,0.23,73.54,54.11,19.43,-9.54,14.14,14.4,32
Thu Sep 29 06:41:10 GMT-03:00 2022,29-Sep-2022 06:41:12.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.09567365152329,111.23485565185547,-1.05,5.59,8.21,0.03,13.73,0,-0.09,-0.01,0.02,14.9,7.45,14.7,20,99,11.72,1010.83,14.5,599.9,1,151.84,371,0,64,-,38.82,32.55,786,20,2.88,1.46,32.94,-7.81,-3.91,-4.69,-,0.05,4,39.1,111.23,-5.82,-35.22,27,0,-,32,0,7.2,13.9,3.99,0,20.33,0.57,0.74,3.53,411,0,0,14.12,3,-,7.2,13.9,20.33,0.23,74.54,54.11,20.43,-9.61,14.2,14.4,32
Thu Sep 29 06:41:11 GMT-03:00 2022,29-Sep-2022 06:41:13.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.20677365363474,111.23485565185547,-0.98,5.55,8.01,0.01,13.73,0.01,-0.11,-0.01,0.03,14.9,7.45,14.7,20,99,11.72,1010.78,14.5,599.6,1,151.84,371,0,64,-,38.82,32.16,786,20,2.88,1.46,32.94,-7.03,-0.78,0.78,-,0.05,4,39.21,111.23,-5.82,-35.22,27,0,-,32,0,7.2,13.9,3.99,0,20.33,0.16,0.77,3.53,411,0,0,14.12,3.5,-,7.2,13.9,20.33,0.23,75.54,54.11,21.44,-9.61,14.3,14.4,32
Thu Sep 29 06:41:12 GMT-03:00 2022,29-Sep-2022 06:41:14.671,-35.21900996446835,-5.820356784359765,0.0,4.0,39.24784570204483,111.23485565185547,-1.07,5.49,8.08,0.01,13.73,0.01,-0.1,-0.02,0.03,14.9,7.45,14.7,20,99,11.53,1010.8,14.5,599.6,1,151.73,371,0,64,-,38.82,32.16,794.5,20,2.91,1.45,32.94,-7.81,1.56,1.56,-,0.05,4,39.25,111.23,-5.82,-35.22,28,0,-,32,0,7.19,13.91,3.97,0,20.31,0.82,0.78,3.53,412,0,0,14.12,4.5,-,7.19,13.91,20.31,0.23,76.39,54.11,22.28,-9.68,14.2,14.4,32
Thu Sep 29 06:41:13 GMT-03:00 2022,29-Sep-2022 06:41:15.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.30083717144336,111.23485565185547,-1.08,5.46,8.01,0,13.73,0,-0.1,-0.02,0.02,14.9,7.45,14.7,20,99,11.35,1010.79,14.5,599.4,1,151.61,371,0,64,-,38.82,32.16,771.5,20,2.94,1.47,32.94,-7.81,-2.34,-3.12,-,0.05,4,39.3,111.23,-5.82,-35.22,29,0,-,32,0,7.19,13.92,4.02,0,20.3,0.78,0.8,3.53,413,0,0,14.12,4.5,-,7.19,13.92,20.3,0.23,77.54,54.11,23.44,-9.67,14.14,14.3,32
Thu Sep 29 06:41:14 GMT-03:00 2022,29-Sep-2022 06:41:16.670,-35.21900996446835,-5.820356784359765,0.0,4.0,39.327058208656574,111.23485565185547,-0.9,5.53,8.13,0.02,13.73,0,-0.1,-0.02,0.02,14.9,7.45,14.7,20,99,11.17,1010.79,14.5,599.4,1,151.49,371,0,64,-,39.22,32.55,757.5,20,2.96,1.43,32.94,-7.81,-0.78,0,-,0.05,4,39.33,111.23,-5.82,-35.22,28,0,-,32,0,7.18,13.93,3.91,0,20.28,0.1,0.8,3.53,415,0,0,13.73,4.5,-,7.18,13.93,20.28,0.23,78.54,54.11,24.44,-9.66,14.18,14.3,32
Thu Sep 29 06:41:15 GMT-03:00 2022,29-Sep-2022 06:41:17.679,-35.21900996446835,-5.820356784359765,0.0,4.0,39.332324847585646,111.23485565185547,-1.1,5.45,7.96,-0,13.73,0,-0.11,-0.01,0.02,14.9,7.45,14.7,20,99,11,1010.8,14.5,599.2,1,151.38,371,0,64,-,38.43,32.16,791.5,20,2.99,1.44,32.94,-7.81,2.34,0,-,0.05,4,39.33,111.23,-5.82,-35.22,28,0,-,32,0,7.18,13.94,3.94,0,20.27,0.1,0.86,3.53,416,0,0,13.73,-2.5,-,7.18,13.94,20.27,0.23,79.52,54.11,25.41,-9.53,14.18,14.4,33
Thu Sep 29 06:41:16 GMT-03:00 2022,29-Sep-2022 06:41:18.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.33338109288261,111.23485565185547,-0.89,5.48,8.12,0.01,12.55,0,-0.11,-0.01,0.01,14.9,7.45,14.7,20,99,11,1010.8,14.5,599.2,1,151.27,371,0,64,-,38.43,25.88,791.5,20,3.01,1.03,32.94,-7.81,2.34,2.34,-,0.05,4,39.33,111.23,-5.82,-35.22,27,0,-,32,0,7.17,13.95,2.83,0,20.25,0.79,0.85,2.75,417,0,0,13.73,-2.5,-,7.17,13.95,20.25,0.23,80.55,54.11,26.45,-11.09,14.22,14.4,30
Thu Sep 29 06:41:17 GMT-03:00 2022,29-Sep-2022 06:41:19.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.23672134930091,111.23485565185547,-1.03,5.58,8.1,0.02,12.94,0,-0.09,-0.02,0.02,14.9,7.45,14.7,20,99,10.83,1010.81,14.5,598.8,1,151.27,371,0,64,-,29.8,25.88,747.5,20,3.01,1.03,32.94,-8.59,-2.34,-3.12,-,0.05,4,39.24,111.23,-5.82,-35.22,26,0,-,32,0,7.17,13.95,2.83,0,20.25,0.85,0.83,3.14,417,0,0,13.33,10.5,-,7.17,13.95,20.25,0.23,81.48,54.11,27.38,-11.09,14.2,14.4,30
Thu Sep 29 06:41:18 GMT-03:00 2022,29-Sep-2022 06:41:20.669,-35.21900996446835,-5.820356784359765,0.0,4.0,39.21427159245405,111.23485565185547,-1.09,5.47,8.11,0.01,12.94,0,-0.09,-0.02,0.02,14.9,7.45,14.7,20,99,10.67,1010.77,14.5,598.8,1,151.16,371,0,64,-,30.59,25.88,733,20,3.04,1.07,32.94,-8.59,-3.12,-3.12,-,0.05,4,39.21,111.23,-5.82,-35.22,26,0,-,32,0,7.16,13.96,2.94,0,20.24,0.85,0.83,3.14,418,0,0,13.33,4.5,-,7.16,13.96,20.24,0.23,82.52,54.11,28.42,-10.74,14.2,14.4,29
